FECHA_CORTE,UBIGEO,ANIO,DEPARTAMENTO,PROVINCIA,FECHA_UTC,ESTE,NORTE,VERTICAL,VOLCAN
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240711,-0.1,-0.46,-0.55,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240712,-0.14,-0.37,-0.59,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240713,-0.08,-0.31,-1.07,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240714,-0.07,-0.35,-0.54,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240715,-0.02,-0.21,-0.68,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240716,0.05,-0.24,-0.78,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240717,0.1,-0.1,-0.87,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240718,0.13,-0.26,-0.46,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240719,0.02,-0.2,-0.77,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240720,-0.05,-0.35,-0.2,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240721,0.06,-0.33,-0.67,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240722,0.04,-0.52,-0.44,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240723,-0.21,-0.29,-0.41,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240724,0.01,-0.34,-0.82,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240725,0.08,-0.18,-0.59,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240726,-0.05,-0.3,-0.69,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240727,-0.16,-0.25,-0.86,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240728,-0.07,-0.25,-0.92,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240729,0.05,-0.17,-0.78,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240730,0,-0.21,-0.73,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240731,-0.22,-0.21,-0.5,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240801,-0.11,-0.24,-0.7,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240802,-0.03,-0.27,-0.47,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240803,-0.08,-0.21,-0.75,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240804,-0.12,-0.27,-0.19,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240805,-0.13,-0.28,-0.44,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240806,-0.31,-0.3,-0.61,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240807,-0.27,-0.38,-0.45,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240808,-0.16,-0.3,-0.46,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240809,-0.02,-0.28,-0.54,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240810,-0.01,-0.24,-0.76,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240811,0.08,-0.23,-0.43,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240812,-0.16,-0.24,-1.08,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240813,-0.14,-0.26,-0.6,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240814,-0.01,-0.29,-0.58,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240815,-0.16,-0.15,-0.86,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240816,0.02,-0.18,-0.75,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240817,-0.16,-0.16,-0.35,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240818,-0.06,-0.08,-0.63,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240819,-0.05,-0.08,-0.54,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240820,-0.12,-0.15,-0.32,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240821,-0.19,-0.25,-0.52,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240822,-0.21,-0.42,-0.42,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240823,-0.13,-0.17,-0.33,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240824,-0.15,-0.16,-0.21,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240825,-0.01,-0.19,-0.37,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240826,-0.04,-0.15,-0.45,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240827,-0.03,-0.25,-0.57,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240828,-0.03,-0.21,-0.95,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240829,-0.19,-0.25,-0.37,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240830,-0.16,-0.28,-0.25,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240831,-0.06,-0.38,-0.42,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240901,0.07,-0.26,-0.48,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240902,-0.02,-0.25,-0.44,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240903,0.03,-0.22,-0.42,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240904,0.05,-0.23,-0.22,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240905,0.04,-0.27,-0.86,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240906,-0.02,-0.32,-0.14,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240907,-0.25,-0.22,-0.69,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240908,0.01,-0.11,-0.78,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240909,-0.03,-0.11,-0.87,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240910,-0.06,-0.18,-0.81,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240911,-0.03,-0.17,-0.31,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240912,-0.09,-0.22,-0.67,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240913,-0.03,-0.23,-0.88,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240914,-0.05,-0.3,-1.22,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240915,-0.18,-0.2,-0.55,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240916,0.03,-0.29,-0.3,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240917,-0.16,-0.3,-1,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240918,0.12,-0.11,-0.95,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240919,-0.01,-0.26,-0.96,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240920,-0.18,-0.19,-0.49,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240921,-0.07,-0.17,-1,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240922,-0.19,-0.22,-0.72,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240923,-0.09,-0.21,-0.53,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240924,0,-0.17,-0.58,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240925,-0.17,-0.21,-0.97,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240926,-0.07,-0.28,-0.64,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240927,-0.02,-0.18,-0.51,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240928,-0.17,-0.25,-0.86,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240929,-0.18,-0.23,-0.73,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20240930,-0.06,-0.22,-0.54,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241001,0.04,-0.23,-1.19,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241002,0.03,-0.21,-0.66,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241003,-0.1,-0.33,-0.87,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241004,0.12,-0.31,-0.65,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241005,-0.16,-0.12,-0.92,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241006,-0.13,-0.18,-0.48,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241007,-0.07,-0.12,-1.16,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241008,-0.02,-0.34,-0.63,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241009,-0.1,-0.15,-0.38,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241010,-0.1,-0.54,-0.53,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241011,-0.18,-0.3,-0.37,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241012,-0.1,-0.28,-0.43,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241013,-0.14,-0.23,-1.34,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241014,-0.02,-0.47,-0.74,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241015,-0.05,-0.44,-0.46,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241016,-0.1,-0.22,-0.94,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241017,-0.09,-0.3,-0.48,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241018,-0.07,-0.34,-0.8,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241019,-0.08,-0.36,-0.29,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241020,0.06,-0.33,-0.66,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241021,-0.08,-0.31,-0.25,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241022,-0.12,-0.29,-0.5,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241023,-0.07,-0.27,-0.54,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241024,-0.09,-0.41,-0.47,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241025,-0.02,-0.41,-0.17,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241026,-0.06,-0.4,-0.03,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241027,0.02,-0.33,-0.68,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241028,-0.09,-0.35,-0.34,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241029,-0.04,-0.42,-0.82,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241030,-0.03,-0.45,-0.73,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241031,-0.18,-0.42,-0.93,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241101,0.05,-0.36,-0.14,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241102,-0.04,-0.36,-0.29,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241103,-0.03,-0.4,-0.65,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241104,-0.11,-0.27,-0.69,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241105,-0.09,-0.26,-0.27,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241106,-0.03,-0.26,-0.74,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241107,0.15,-0.48,-0.58,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241108,-0.12,-0.38,-0.66,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241109,-0.02,-0.63,-0.18,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241110,0.09,-0.39,-0.63,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241111,-0.16,-0.32,-0.85,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241112,-0.02,-0.44,-0.14,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241113,-0.06,-0.43,-0.33,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241114,-0.14,-0.5,-1.26,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241115,-0.17,-0.52,-0.89,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241116,-0.1,-0.45,0.27,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241117,-0.06,-0.49,-0.47,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241118,-0.03,-0.37,-0.31,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241119,-0.13,-0.4,-0.22,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241120,0.03,-0.45,-0.36,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241121,0.06,-0.44,-0.29,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241122,0.09,-0.31,-0.48,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241123,0.03,-0.34,-0.94,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241124,-0.16,-0.32,-0.33,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241125,-0.01,-0.37,-0.9,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241126,-0.11,-0.56,-1.19,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241127,-0.08,-0.8,-0.16,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241128,-0.15,-0.37,-0.48,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241129,-0.14,-0.45,-0.9,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241130,-0.03,-0.44,-0.61,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241201,0.05,-0.46,-0.65,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241202,-0.02,-0.26,-0.6,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241203,0.06,-0.54,-1.09,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241204,-0.02,-0.27,-0.13,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241205,0,-0.14,0.03,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241206,-0.08,-0.32,-0.76,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241207,0.04,-0.32,-0.67,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241208,0.03,-0.45,-1.09,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241209,-0.07,-0.23,-1.04,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241210,0.1,-0.34,-0.53,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241211,0.11,-0.21,-0.72,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241212,0.05,-0.2,-0.95,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241213,-0.08,-0.13,-0.94,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241214,-0.16,-0.13,-0.29,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241217,0.15,-0.25,-0.78,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241218,-0.22,-0.19,-1.33,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241219,0.12,-0.3,-0.7,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241220,-0.05,-0.26,0.31,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241221,0.03,-0.3,-0.11,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241222,0,-0.18,-0.69,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241223,-0.18,-0.25,-0.23,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241224,0.09,-0.19,-0.18,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241225,0.01,-0.24,-0.12,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241226,-0.07,-0.29,0.2,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241227,-0.18,-0.35,-0.04,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241228,0.1,-0.34,-0.1,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241229,0.01,-0.26,-0.19,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241230,-0.09,-0.29,-0.24,UBINAS
20250424,1802,2024,MOQUEGUA,GENERAL SANCHEZ CERRO,20241231,-0.02,-0.37,-0.77,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250101,0.06,-0.36,0.06,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250102,-0.08,-0.08,-0.34,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250103,0.12,-0.1,-0.35,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250104,0.06,-0.2,-0.66,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250105,-0.01,-0.13,-0.74,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250106,0.04,-0.27,-0.17,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250107,-0.01,-0.43,-0.24,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250108,0.08,-0.39,-0.57,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250109,0.02,-0.38,-0.44,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250110,-0.01,-0.19,-0.44,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250111,0.09,-0.4,0.05,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250112,0.04,-0.51,-0.02,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250113,0.04,-0.39,0.15,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250114,0.01,-0.45,-0.19,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250115,0.01,-0.46,-0.04,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250116,0.25,-0.42,0.33,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250117,0.03,-0.35,-0.14,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250118,0.09,-0.36,-0.16,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250119,0.1,-0.28,-0.05,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250120,0.1,-0.31,-0.17,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250121,0.17,-0.37,-0.34,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250122,0.19,-0.37,0.09,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250123,0.19,-0.23,-0.06,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250124,0.39,-0.36,0.24,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250125,0.28,-0.38,0.36,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250126,0.28,-0.37,-0.58,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250127,0.04,-0.24,-0.6,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250128,0.3,-0.35,-0.58,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250129,0.28,-0.11,-0.99,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250130,0.21,-0.4,0.08,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250131,0.29,-0.33,-0.2,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250201,0.21,-0.29,0.45,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250202,0.13,-0.34,0.14,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250203,0.03,-0.35,-0.13,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250204,0.02,-0.3,-0.03,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250205,0,-0.36,0.09,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250206,0.2,-0.37,0.93,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250207,-0.03,-0.16,-0.47,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250208,0.28,-0.16,0.02,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250209,0.31,-0.15,0.06,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250210,0.08,-0.08,-0.48,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250211,0.07,-0.05,-0.45,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250212,0.2,-0.23,-0.35,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250213,0.14,-0.17,-0.91,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250214,0.01,-0.09,-1.19,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250215,0.29,-0.31,-0.55,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250216,0.12,-0.37,-1.05,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250217,0.15,-0.12,-0.65,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250218,0.13,-0.34,-0.86,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250219,0.2,-0.15,-0.8,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250220,0.21,-0.49,0.07,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250221,0.34,-0.17,-1.23,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250222,0.24,-0.19,-1.14,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250223,0.24,-0.28,-0.17,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250224,0.04,-0.31,0.19,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250225,0.14,-0.33,-0.52,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250226,0.13,-0.5,-0.53,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250227,-0.01,-0.28,-0.76,UBINAS
