FECHA_CORTE,UBIGEO,ANIO,DEPARTAMENTO,PROVINCIA,FECHA_UTC,HORA_UTC,ALTURA,ALTURA_JET_INICIAL,DIRECCION,VOLCAN
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20190102,133900,588,388,180,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191002,112900,676,676,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191003,123800,586,586,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191004,132900,770,770,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191005,102400,126,126,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191006,111900,295,295,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191007,115000,739,739,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191008,123800,495,495,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191009,112200,788,788,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191010,210700,249,249,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191011,181000,242,242,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191012,104800,386,386,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191013,110600,453,453,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191015,115000,578,578,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191016,120100,545,545,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191017,122200,228,228,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191018,130000,403,403,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191019,131300,411,411,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191020,133400,486,486,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191020,151200,1051,1051,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191020,152800,653,653,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191021,140400,485,485,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191021,155300,211,211,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191022,134700,443,443,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191022,160000,486,486,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191023,161000,1008,1008,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191024,164000,175,175,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191025,165900,620,620,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191026,190200,926,926,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191027,195000,603,603,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191028,201800,836,836,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191029,162700,753,753,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191030,164200,411,411,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191031,164601,352,352,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191101,122400,461,461,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191102,125400,601,601,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191103,132500,420,420,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191104,134400,676,676,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191105,142000,683,683,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191106,153400,718,718,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191107,163200,812,812,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191108,170500,783,783,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191109,172200,579,579,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191111,230600,196,196,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191112,231600,203,203,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191113,110100,303,303,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191114,111400,367,367,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191115,112300,270,270,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191116,114400,267,267,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191118,124800,736,736,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191119,130900,433,433,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191120,131500,287,287,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191122,133900,945,945,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191124,144500,134,134,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191126,152000,145,145,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191127,160900,128,128,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191128,161800,195,195,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191129,185100,287,287,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191130,190200,245,245,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191201,144030,1003,1003,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191202,144330,262,262,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191203,145230,295,295,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191204,145530,386,386,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191205,145830,287,287,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191206,150601,503,503,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191207,151000,253,253,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191208,151500,153,153,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191209,151900,337,337,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191210,152700,286,286,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191211,153000,333,333,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191212,153631,303,303,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191213,154001,361,361,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191214,154500,278,278,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191215,154800,345,345,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191216,155101,284,284,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191217,155400,362,362,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191218,155700,220,220,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191219,160030,470,470,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191220,160700,245,245,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191221,161831,611,611,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191222,162101,720,720,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191223,162400,1045,1045,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191224,163101,510,510,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191225,164500,820,820,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191226,172700,261,261,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191227,182100,212,212,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191228,183300,137,137,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191229,184000,352,352,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191230,190301,346,346,0,UBINAS
20240521,1802,2019,MOQUEGUA,GENERAL SANCHEZ CERRO,20191231,202800,383,383,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200101,161905,1000,1000,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200102,163005,391,391,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200103,164305,211,211,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200104,174104,655,655,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200105,191804,338,338,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200106,210204,444,444,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200107,131504,380,380,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200108,141805,206,206,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200109,214004,333,333,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200110,141204,393,393,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200111,182405,101,101,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200112,133404,281,281,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200113,134704,391,391,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200114,135904,475,475,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200115,140604,507,507,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200116,143604,528,528,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200117,145404,157,157,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200118,140204,101,101,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200119,141804,354,354,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200120,144404,555,555,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200122,220005,218,218,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200124,222504,113,113,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200126,231804,327,327,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200128,132819,1025,1025,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200129,134004,100,100,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200130,135204,383,383,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200131,140104,162,162,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200201,150000,1000,1000,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200202,195901,400,400,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200203,201500,300,300,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200204,203700,157,157,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200205,204100,105,105,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200206,210700,150,150,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200207,100100,153,153,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200208,101441,100,100,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200209,104709,1000,1000,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200210,105501,200,200,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200211,110700,370,370,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200212,114601,500,500,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200213,121201,100,100,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200214,124301,200,200,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200215,124900,150,150,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200216,131500,200,200,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200217,232000,200,200,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200219,104600,100,100,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200223,143240,160,160,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200224,145800,150,150,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200228,164405,100,100,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200229,165504,1000,1000,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200301,191400,1000,1000,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200302,101046,200,200,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200303,102653,300,300,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200304,115006,400,400,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200305,121105,400,400,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200306,122800,250,250,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200307,100947,200,200,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200308,102454,300,300,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200309,102743,600,600,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200310,134704,130,130,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200311,140604,100,100,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200312,151604,170,170,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200313,153004,150,150,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200314,154604,120,120,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200315,163505,300,300,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200318,132504,300,300,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200319,134304,200,200,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200320,135304,300,300,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200321,140100,400,400,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200322,142304,250,250,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200326,102001,500,500,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200329,130701,100,100,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200403,175804,100,100,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200404,101404,100,100,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200405,103036,200,200,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200406,110304,100,100,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200409,143304,200,200,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200411,153704,500,500,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200412,103904,600,600,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200413,104806,300,300,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200414,110604,500,500,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200415,112204,500,500,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200416,115544,800,800,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200417,122704,200,200,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200421,144005,150,150,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200422,163404,300,300,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200424,190642,100,100,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200425,215444,300,300,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200426,104714,200,200,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200428,110444,300,300,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200429,110844,600,600,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200430,115044,200,200,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200501,115500,200,200,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200502,120714,100,100,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200503,123314,100,100,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200506,112512,300,300,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200507,122712,200,200,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200508,135143,100,100,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200509,144643,200,200,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200510,153243,100,100,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200511,161444,300,300,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200512,164843,200,200,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200515,182912,200,200,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200516,111842,200,200,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200517,114742,100,100,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200518,120113,500,500,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200519,120943,500,500,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200520,130742,100,100,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200521,141944,500,500,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200522,144642,100,100,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200523,150842,200,200,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200525,162244,400,400,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200526,173714,200,200,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200528,154614,300,300,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200529,154614,400,400,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200530,162814,100,100,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200601,165001,400,400,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200602,173107,300,300,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200604,180501,500,500,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200605,182905,500,500,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200606,183601,345,345,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200607,184001,150,150,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200608,184708,300,300,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200609,191706,300,300,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200611,193601,300,300,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200612,201001,500,500,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200613,202601,450,450,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200614,210305,300,300,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200615,211800,300,300,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200616,214500,300,300,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200617,222701,500,500,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200618,224401,200,200,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200619,114201,200,200,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200620,122901,500,500,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200621,134101,300,300,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200622,135001,1000,1000,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200624,141401,200,200,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200625,150701,300,300,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200626,153501,100,100,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200627,160101,200,200,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200628,162701,200,200,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200629,173601,100,100,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200630,200801,100,100,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200701,123401,300,300,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200702,124400,100,100,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200703,130000,200,200,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200704,131600,200,200,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200705,133801,200,200,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200706,143908,450,450,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200708,151705,300,300,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200711,155801,300,300,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200713,164701,200,200,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200714,105305,300,300,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200715,111701,300,300,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200716,113701,400,400,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200717,120201,300,300,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200720,131301,500,500,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200721,132801,500,500,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200722,134701,700,700,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200723,141901,330,330,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200724,143900,400,400,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200725,145501,350,350,0,UBINAS
20240521,1802,2020,MOQUEGUA,GENERAL SANCHEZ CERRO,20200726,151901,400,400,0,UBINAS
